BrightSpring Health Services Price to Free Cash Flow Ratio Historical Data,BrightSpring Health Services Price to Free Cash Flow Ratio Historical Data,BrightSpring Health Services Price to Free Cash Flow Ratio Historical Data,BrightSpring Health Services Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,18.13,,0.0
2024-12-31,17.03,$-0.30,0.0
