Central Plains Bancshares Price to Free Cash Flow Ratio Historical Data,Central Plains Bancshares Price to Free Cash Flow Ratio Historical Data,Central Plains Bancshares Price to Free Cash Flow Ratio Historical Data,Central Plains Bancshares Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,14.85,,94.53
2024-12-31,14.96,$0.16,95.23
2024-09-30,12.56,$1.75,7.18
