1847 Holdings LLC Price to Free Cash Flow Ratio Historical Data,1847 Holdings LLC Price to Free Cash Flow Ratio Historical Data,1847 Holdings LLC Price to Free Cash Flow Ratio Historical Data,1847 Holdings LLC Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,0.14,,0.0
2024-09-30,1.82,"$-1,886.00",0.0
2024-06-30,0.28,"$-1,517.06",0.0
2024-03-31,2.03,"$-2,176.73",0.0
2023-12-31,0.49,"$-2,076.23",0.0
2023-09-30,0.97,$-337.55,0.0
2023-06-30,0.38,$-794.52,0.0
