Joint Stock Kaspi.kz Price to Free Cash Flow Ratio Historical Data,Joint Stock Kaspi.kz Price to Free Cash Flow Ratio Historical Data,Joint Stock Kaspi.kz Price to Free Cash Flow Ratio Historical Data,Joint Stock Kaspi.kz Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,95.81,,17.95
2024-12-31,94.71,$5.34,17.74
