Worthington Steel Price to Free Cash Flow Ratio Historical Data,Worthington Steel Price to Free Cash Flow Ratio Historical Data,Worthington Steel Price to Free Cash Flow Ratio Historical Data,Worthington Steel Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,27.87,,8.48
2024-11-30,44.84,$3.29,13.65
