Maris-Tech Price to Free Cash Flow Ratio Historical Data,Maris-Tech Price to Free Cash Flow Ratio Historical Data,Maris-Tech Price to Free Cash Flow Ratio Historical Data,Maris-Tech Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,2.5,,inf
2023-12-31,1.04,0.0,0.0
