Infobird Price to Free Cash Flow Ratio Historical Data,Infobird Price to Free Cash Flow Ratio Historical Data,Infobird Price to Free Cash Flow Ratio Historical Data,Infobird Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,1.63,,inf
2023-12-31,1.31,0.0,0.0
2023-06-30,1.23,0.0,0.0
