Golden Sun Health Technology Group Price to Free Cash Flow Ratio Historical Data,Golden Sun Health Technology Group Price to Free Cash Flow Ratio Historical Data,Golden Sun Health Technology Group Price to Free Cash Flow Ratio Historical Data,Golden Sun Health Technology Group Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2025-03-20,2.84,,inf
2024-09-30,6.76,0.0,0.0
