NWTN PE Ratio Historical Data,NWTN PE Ratio Historical Data,NWTN PE Ratio Historical Data,NWTN PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,0.42,,inf
2023-06-30,10.69,0.0,0.0
2022-12-31,10.73,0.0,0.0
2022-06-30,10.27,0.0,0.0
2022-03-31,10.37,0.0,0.0
2021-12-31,11.82,0.0,0.0
2021-09-30,10.2,0.0,0.0
2021-06-30,10.09,0.0,0.0
2021-03-31,9.99,0.0,0.0
2020-12-31,10.05,0.0,0.0
