Castellum PE Ratio Historical Data,Castellum PE Ratio Historical Data,Castellum PE Ratio Historical Data,Castellum PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.22,,0.0
2024-12-31,2.0,$-0.13,0.0
2024-09-30,0.17,$-0.17,0.0
2024-06-30,0.19,$-0.34,0.0
2024-03-31,0.26,$-0.35,0.0
2023-12-31,0.3,$-0.37,0.0
2023-09-30,0.23,$-0.33,0.0
