ATRenew PE Ratio Historical Data,ATRenew PE Ratio Historical Data,ATRenew PE Ratio Historical Data,ATRenew PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,3.17,,0.0
2024-09-30,2.78,$-0.05,0.0
2024-06-30,2.37,$-0.09,0.0
2024-03-31,1.76,$-0.12,0.0
2023-12-31,1.92,$-0.10,0.0
2023-09-30,2.28,$-1.38,0.0
2023-06-30,2.92,$-1.37,0.0
2023-03-31,3.05,$-1.41,0.0
2022-12-31,2.89,$-1.49,0.0
2022-09-30,2.3,$-0.28,0.0
2022-06-30,2.99,$-0.34,0.0
2022-03-31,3.54,$-1.65,0.0
