5E Advanced Materials PE Ratio Historical Data,5E Advanced Materials PE Ratio Historical Data,5E Advanced Materials PE Ratio Historical Data,5E Advanced Materials PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,4.2,,0.0
2024-12-31,0.64,$-25.12,0.0
2024-09-30,0.54,$-25.81,0.0
2024-06-30,1.21,$-26.04,0.0
2024-03-31,1.34,$-25.81,0.0
2023-12-31,1.41,$-20.97,0.0
2023-09-30,2.26,$-23.27,0.0
2023-06-30,3.28,$-15.90,0.0
2023-03-31,5.42,$-17.51,0.0
2022-12-31,7.88,$-30.41,0.0
