Grab Holdings PE Ratio Historical Data,Grab Holdings PE Ratio Historical Data,Grab Holdings PE Ratio Historical Data,Grab Holdings PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,4.58,,0.0
2024-12-31,4.72,$-0.02,0.0
2024-09-30,3.8,$-0.02,0.0
2024-06-30,3.55,$-0.05,0.0
2024-03-31,3.14,$-0.07,0.0
2023-12-31,3.37,$-0.10,0.0
2023-09-30,3.54,$-0.21,0.0
2023-06-30,3.43,$-0.27,0.0
2023-03-31,3.01,$-0.39,0.0
2022-12-31,3.22,$-0.44,0.0
2022-09-30,2.63,$-0.34,0.0
