Oklo PE Ratio Historical Data,Oklo PE Ratio Historical Data,Oklo PE Ratio Historical Data,Oklo PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,27.77,,0.0
2024-09-30,8.09,$-10.04,0.0
2024-06-30,8.47,$-9.96,0.0
2024-03-31,11.42,$-4.79,0.0
2023-12-31,10.56,0,0.0
2023-09-30,10.35,0,0.0
2023-06-30,10.43,0,0.0
2023-03-31,10.15,0,0.0
2022-12-31,9.92,0,0.0
2022-09-30,9.76,0,0.0
2022-06-30,9.65,0,0.0
