Kuke Music Holding PE Ratio Historical Data,Kuke Music Holding PE Ratio Historical Data,Kuke Music Holding PE Ratio Historical Data,Kuke Music Holding PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,2.5,,0.0
2024-06-30,1.34,$-0.17,0.0
2023-06-30,0.6,$-0.08,0.0
2022-06-30,1.77,$-0.21,0.0
2022-03-31,3.85,$-0.30,0.0
2021-12-31,4.26,$-0.31,0.0
