Tigo Energy PE Ratio Historical Data,Tigo Energy PE Ratio Historical Data,Tigo Energy PE Ratio Historical Data,Tigo Energy PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,0.92,,0.0
2024-09-30,1.7,$-0.85,0.0
2024-06-30,1.54,$-0.90,0.0
2024-03-31,1.07,$-1.55,0.0
2023-12-31,2.09,$-1.36,0.0
2023-09-30,7.01,$-1.11,0.0
2023-06-30,18.55,$-0.84,0.0
2023-03-31,10.45,0,0.0
2022-12-31,10.2,0,0.0
2022-09-30,10.03,0,0.0
2022-06-30,9.93,0,0.0
