Applied Digital PE Ratio Historical Data,Applied Digital PE Ratio Historical Data,Applied Digital PE Ratio Historical Data,Applied Digital PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,7.29,,0.0
2024-11-30,10.1,$-1.73,0.0
2024-08-31,3.65,$-1.17,0.0
2024-05-31,4.23,$-1.24,0.0
2024-02-29,4.15,$-0.79,0.0
2023-11-30,4.67,$-0.35,0.0
2023-08-31,6.04,$-0.54,0.0
2023-05-31,8.37,$-0.49,0.0
2023-02-28,2.65,$-0.46,0.0
