Blackboxstocks PE Ratio Historical Data,Blackboxstocks PE Ratio Historical Data,Blackboxstocks PE Ratio Historical Data,Blackboxstocks PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,3.8,,0.0
2024-09-30,2.5,$-0.97,0.0
2024-06-30,2.7,$-0.96,0.0
2024-03-31,2.52,$-1.14,0.0
2023-12-31,2.82,$-1.45,0.0
2023-09-30,2.75,$-1.33,0.0
2023-06-30,3.0,$-1.52,0.0
2023-03-31,3.08,$-1.47,0.0
2022-12-31,1.2,$-1.25,0.0
2022-09-30,2.96,$-1.92,0.0
