Traeger PE Ratio Historical Data,Traeger PE Ratio Historical Data,Traeger PE Ratio Historical Data,Traeger PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.76,,0.0
2024-12-31,2.39,$-0.26,0.0
2024-09-30,3.68,$-0.40,0.0
2024-06-30,2.4,$-0.41,0.0
2024-03-31,2.53,$-0.66,0.0
2023-12-31,2.73,$-0.55,0.0
2023-09-30,2.73,$-0.60,0.0
2023-06-30,4.25,$-2.19,0.0
2023-03-31,4.11,$-3.04,0.0
2022-12-31,2.82,$-3.18,0.0
2022-09-30,2.82,$-3.23,0.0
2022-06-30,4.25,$-2.26,0.0
