MAIA Biotechnology PE Ratio Historical Data,MAIA Biotechnology PE Ratio Historical Data,MAIA Biotechnology PE Ratio Historical Data,MAIA Biotechnology PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.76,,0.0
2024-09-30,2.81,$-1.38,0.0
2024-06-30,3.42,$-1.63,0.0
2024-03-31,2.2,$-1.58,0.0
2023-12-31,1.17,$-1.50,0.0
2023-09-30,2.2,$-1.44,0.0
2023-06-30,2.2,$-1.57,0.0
