NexGel PE Ratio Historical Data,NexGel PE Ratio Historical Data,NexGel PE Ratio Historical Data,NexGel PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,2.66,,0.0
2024-09-30,2.58,$-0.58,0.0
2024-06-30,2.16,$-0.57,0.0
2024-03-31,2.73,$-0.55,0.0
2023-12-31,2.13,$-0.56,0.0
2023-09-30,2.12,$-0.48,0.0
2023-06-30,2.5,$-0.60,0.0
2023-03-31,1.28,$-0.67,0.0
2022-12-31,1.25,$-0.85,0.0
2022-09-30,1.51,$-0.74,0.0
