Indonesia Energy PE Ratio Historical Data,Indonesia Energy PE Ratio Historical Data,Indonesia Energy PE Ratio Historical Data,Indonesia Energy PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,2.95,,inf
2024-06-30,2.75,0.0,0.0
2023-12-31,2.71,0.0,0.0
2023-06-30,4.42,0.0,0.0
2022-12-31,4.66,0.0,0.0
2022-06-30,6.55,0.0,0.0
2021-12-31,2.8,0.0,0.0
2021-06-30,6.4,0.0,0.0
