Semper Paratus Acquisition PE Ratio Historical Data,Semper Paratus Acquisition PE Ratio Historical Data,Semper Paratus Acquisition PE Ratio Historical Data,Semper Paratus Acquisition PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.17,,inf
2024-09-30,0.37,0.0,0.0
2024-06-30,0.72,0.0,0.0
2024-03-31,3.75,0.0,0.0
2023-12-31,11.13,0.0,0.0
2023-09-30,10.83,0.0,0.0
2023-06-30,10.68,0.0,0.0
2023-03-31,10.79,0.0,0.0
2022-12-31,10.33,0.0,0.0
