AuthID PE Ratio Historical Data,AuthID PE Ratio Historical Data,AuthID PE Ratio Historical Data,AuthID PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,6.28,,0.0
2024-12-31,6.02,$-0.97,0.0
2024-09-30,6.29,$-0.97,0.0
2024-06-30,10.38,$-1.13,0.0
2024-03-31,7.63,$-2.90,0.0
2023-12-31,9.46,$-4.26,0.0
2023-09-30,7.75,$-4.26,0.0
2023-06-30,0.89,$-5.87,0.0
2023-03-31,0.45,$-5.92,0.0
2022-12-31,0.58,$-6.00,0.0
2022-09-30,2.89,$-8.48,0.0
2022-06-30,1.94,$-8.32,0.0
