Expion360 PE Ratio Historical Data,Expion360 PE Ratio Historical Data,Expion360 PE Ratio Historical Data,Expion360 PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.02,,0.0
2024-09-30,0.05,$-116.55,0.0
2024-06-30,1.0,$-118.00,0.0
2024-03-31,3.12,$-109.00,0.0
2023-12-31,5.39,$-107.00,0.0
2023-09-30,4.11,$-96.00,0.0
2023-06-30,4.97,$-89.00,0.0
2023-03-31,4.84,$-130.00,0.0
