Syntec Optics Holdings PE Ratio Historical Data,Syntec Optics Holdings PE Ratio Historical Data,Syntec Optics Holdings PE Ratio Historical Data,Syntec Optics Holdings PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.48,,0.0
2024-09-30,1.23,$-0.02,0.0
2024-06-30,3.05,$-0.02,0.0
2024-03-31,3.8,$-0.03,0.0
2023-12-31,5.03,0,0.0
2023-09-30,10.6,0,0.0
2023-06-30,10.42,0,0.0
2023-03-31,10.2,0,0.0
2022-12-31,10.0,0,0.0
