WinVest Acquisition PE Ratio Historical Data,WinVest Acquisition PE Ratio Historical Data,WinVest Acquisition PE Ratio Historical Data,WinVest Acquisition PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,12.06,,0.0
2024-12-31,12.0,$-0.31,0.0
2024-09-30,11.86,$-0.31,0.0
2024-06-30,11.7,0,0.0
2024-03-31,11.21,0,0.0
2023-12-31,10.99,0,0.0
2023-09-30,10.91,0,0.0
2023-06-30,10.75,0,0.0
2023-03-31,10.58,0,0.0
2022-12-31,10.36,0,0.0
2022-09-30,10.03,0,0.0
