Foxx Development Holdings PE Ratio Historical Data,Foxx Development Holdings PE Ratio Historical Data,Foxx Development Holdings PE Ratio Historical Data,Foxx Development Holdings PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,4.76,,0.0
2024-12-31,5.71,$-0.59,0.0
2024-09-30,11.35,$-0.79,0.0
2024-06-30,11.39,$-0.14,0.0
2024-03-31,11.21,0,0.0
2023-12-31,11.06,0,0.0
2023-09-30,10.92,0,0.0
2023-06-30,10.83,0,0.0
