MaxCyte PE Ratio Historical Data,MaxCyte PE Ratio Historical Data,MaxCyte PE Ratio Historical Data,MaxCyte PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,3.07,,0.0
2024-12-31,4.16,$-0.29,0.0
2024-09-30,3.89,$-0.34,0.0
2024-06-30,3.92,$-0.34,0.0
2024-03-31,4.19,$-0.35,0.0
2023-12-31,4.7,$-0.37,0.0
2023-09-30,3.12,$-0.37,0.0
2023-06-30,4.59,$-0.32,0.0
2023-03-31,4.95,$-0.30,0.0
2022-12-31,5.46,$-0.23,0.0
2022-09-30,6.5,$-0.23,0.0
2022-06-30,4.73,$-0.20,0.0
