NOVONIX PE Ratio Historical Data,NOVONIX PE Ratio Historical Data,NOVONIX PE Ratio Historical Data,NOVONIX PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,1.18,,inf
2024-12-31,1.8,0.0,0.0
2024-06-30,1.79,0.0,0.0
