Starboxs PE Ratio Historical Data,Starboxs PE Ratio Historical Data,Starboxs PE Ratio Historical Data,Starboxs PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-20,0.22,,inf
2024-09-30,0.12,0.0,0.0
2024-03-31,0.21,0.0,0.0
