Bannix Acquisition PE Ratio Historical Data,Bannix Acquisition PE Ratio Historical Data,Bannix Acquisition PE Ratio Historical Data,Bannix Acquisition PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2025-03-14,11.61,,0.0
2024-12-31,11.2,$-0.15,0.0
2024-09-30,11.09,0,0.0
2024-06-30,11.0,0,0.0
2024-03-31,10.94,$-0.04,0.0
2023-12-31,10.77,$-0.03,0.0
2023-09-30,10.66,$-0.04,0.0
2023-06-30,10.45,$-0.04,0.0
2023-03-31,10.36,0,0.0
2022-12-31,10.17,0,0.0
2022-09-30,9.97,0,0.0
